id,registro,fs,duracion_seq,media_mv,mstd_mV,skewness,kurtosis,rr_mean_s,rr_std_s,label
A04289,5,300,30.0,436.0143423985629,149504.18783305594,-2.3129039534276976,5.41662905556446,1.1410666666666667,0.17001626066023476,Normal
A07634,77,300,30.0,-640.4994176606527,251661.69574733754,4.547119132741685,20.27356801679604,0.6878294573643411,0.08389079809877065,Normal
A01252,46,300,30.0,-231.30140726247865,323581.1946731071,-1.6454445407162206,5.757700085128766,0.5997278911564626,0.06812965076078359,Anormal
A04311,183,300,30.0,-391.21297492174546,177045.53993516217,0.014199244476812305,-0.19528634460665018,0.6752713178294573,0.021023335848559085,Normal
A07843,191,300,30.0,-297.93065033303895,132965.87524838257,-2.031260612018701,3.9590543247344607,1.054567901234568,0.1405870939529307,Normal
A02746,5,300,30.0,-1616.4132178776572,115240.59296128337,-3.8928537980635176,14.588776463235625,0.9687777777777777,0.13575163414426916,Normal
A00724,238,300,60.0,-89.33699338566507,157389.2845404511,0.05582034085151661,-1.8867875589514966,1.0823456790123458,0.20354333380504777,Anormal
A08249,42,300,60.0,1107.2270883868239,128107.40395209064,2.515500147723109,6.148594307715962,0.5929333333333334,0.15572217425773235,Anormal
A03329,26,300,60.0,1227.3446098646332,159283.11742821152,-0.042284153769277265,-0.6507930195539897,0.7729279279279279,0.24222811618613124,Anormal
A02696,16,300,60.0,1195.058437952079,145775.09962550088,-1.2030175763813953,2.088545740754154,0.6731460674157304,0.13232423345401045,Anormal
A01237,286,300,60.0,-585.0218133643119,234957.07364416332,1.5793980725307308,2.221131080760734,0.6237254901960785,0.3315834112727832,Anormal
A00862,20,300,60.0,1084.7543450442683,96580.88954485804,-0.008199677598539071,-1.9176766501201983,1.1658333333333333,0.3744307407647369,Normal
A05021,9,300,30.0,706.1728039749357,127825.18040380083,-0.27043734519097623,-1.8983674574652754,1.1538095238095238,0.3547296246100173,Normal
A07179,98,300,60.0,-501.0205015806272,336174.65374501393,0.4994283810514082,3.5417394798034243,0.8163926940639269,0.08969210554703484,Anormal
A07501,66,300,14.42,1339.6176095218707,235741.44332516164,0.262519314252979,-0.7720618687338225,0.6092753623188405,0.08689466398864572,Anormal
A06566,274,300,30.0,-1214.9878482791453,130411.13802514764,0.3054480464105212,-0.029099282591716236,1.1655555555555557,0.037189039935954606,Normal
A04432,178,300,30.0,1695.144212868119,295427.44777016016,-1.4161878663279315,1.179996266084225,0.766842105263158,0.17616769550799347,Normal
A03799,19,300,30.0,3409.4381711748897,136006.95647276627,0.17510971001594386,-1.0048904457407386,0.8533333333333334,0.3677030806990276,Normal
A00739,193,300,30.0,-4204.641921018242,167909.28209992373,0.6871277687268381,-0.7373088542638899,0.5392592592592592,0.12526624594484284,Anormal
A05846,217,300,16.793333333333333,-237.70698158976225,223285.47351541964,-2.142783933931316,3.4864975068202098,1.0419999999999998,0.13492823881467375,Anormal
A07845,25,300,30.0,239.0950485948505,207491.20599353628,0.6894064727479641,-0.6481448054881036,0.6178472222222223,0.18334405219086172,Anormal
A02827,197,300,30.0,-4105.480890666167,204850.59071269733,-2.085732015101193,3.3859526891978504,0.9486666666666665,0.17587790377712895,Anormal
A08431,356,300,60.0,-1489.5778040486946,140651.2576115569,-0.009499876227619703,0.6945608442950006,0.7416455696202532,0.15426234200120467,Anormal
A04346,5,300,30.0,-14829.012289338765,615679.8380984443,-4.208993545821179,18.900221599703876,0.9480645161290321,0.06692837981042885,Anormal
A08385,209,300,30.0,109.86648108940021,174960.44520589613,0.3560395684265402,-1.1920197995665494,1.2280952380952384,0.4172618877793625,Normal
A00707,16,300,60.0,-171.34759415337703,838146.8038923376,0.29111309756176196,-0.4956056207631798,0.4955,0.11284917006865927,Anormal
A04115,158,300,60.0,-428.6351783043298,76580.09884666289,1.2924439627514535,2.5707212054174917,0.9062564102564102,0.04232357122373814,Normal
A06105,168,300,27.69333333333333,-841.3324420980308,205332.1111182977,-2.078362199160205,6.013405111967193,0.7337037037037037,0.10469172198865222,Anormal
A07602,310,300,30.0,-916.6549268201387,121589.17099978036,-0.5039812283955744,0.05606495159752756,1.029047619047619,0.12893291335079932,Anormal
A08357,11,300,30.0,135.74464379857045,122113.88465382012,-0.18630830229692244,-0.2760134413301465,0.7833333333333333,0.015159965745459608,Normal
A00159,339,300,30.0,-378.759444712567,134137.85354505875,0.807962024730279,-0.63497513678174,0.7608108108108108,0.33271149692102114,Anormal
A01680,328,300,30.0,-1200.6690937117858,71781.75458778538,-1.3229622658465128,1.6919524434364117,0.8631313131313132,0.07475634672982731,Normal
A07791,223,300,30.0,-2232.1461798742685,235578.6498660328,-1.7791318982123836,2.0699478383396244,0.8590196078431374,0.14905482040113138,Normal
A01259,127,300,30.0,-2820.0379647354407,397280.7995197275,-1.4097600261986014,3.5963977114242605,0.9685555555555557,0.19072509464775492,Anormal
A08528,249,300,30.0,-1272.489834827527,123312.80181647226,-0.31623594498589414,-0.41744871186133015,0.9432222222222223,0.03310458548671035,Normal
A00914,145,300,30.0,148.46320923395092,144089.1166773539,-2.0753154955348814,2.5716761620645334,0.9882758620689654,0.19469914051619086,Anormal
A05149,48,300,30.0,-752.5460746069265,176070.9728874459,0.6907201109094747,-0.9386638466723722,0.43960199004975126,0.09781107180265422,Anormal
A02250,226,300,30.0,-123.30109568395463,156633.86454580878,0.019090767012755257,-1.070482481736399,0.8776767676767679,0.02299882662041095,Normal
A04797,73,300,30.0,854.4155042810655,125210.42547002039,-0.9987388552431173,1.2188394145975225,0.8494285714285714,0.09808478908750395,Anormal
A08176,47,300,30.0,335.0645035922462,142383.87388354095,-0.7555796921199665,-0.9588384912497574,0.7084920634920635,0.2208415870047316,Anormal
A07795,47,300,30.0,-1499.6825303430296,180647.04566380117,-0.8007791722197402,-0.8669439440425517,0.8522222222222224,0.3099849748359071,Normal
A05270,15,300,30.0,4874.095661560407,251562.63298445143,0.48020957405122366,-0.7505747979955197,0.8377777777777778,0.3836785153517675,Anormal
A07946,117,300,30.0,398.2689707700276,257359.78884888164,-1.7773201553124927,2.257139386985454,0.8624242424242425,0.17722186959327713,Normal
A02500,5,300,30.0,154.8320387836211,297967.7741485147,-4.073789812108412,20.436018619980743,0.7438333333333333,0.04957906144062565,Normal
A00421,81,300,30.0,514.9804875829609,156762.61634510284,-2.7413499025602936,6.590974692488942,0.8835353535353536,0.14782813616168142,Normal
A00784,21,300,30.0,-224.1968036107157,460882.7601490746,-1.2722379611487347,0.654229004144117,0.7225203252032522,0.16691652894685594,Normal
A00432,30,300,30.0,143.17648971947526,176856.31787900123,0.8429627336524009,0.02414243510347669,0.531607142857143,0.12423095343049347,Anormal
A00148,27,300,30.0,5768.775970425182,235385.51744216905,-1.8093493334822937,2.134291705540826,0.954516129032258,0.18469688116451055,Normal
A01546,10,300,30.0,-1226.564430028446,211493.77692162583,-0.032831615535768806,-1.2963412669174101,0.7145528455284553,0.26995508619465514,Anormal
A03785,19,300,30.0,-195.39047144658363,208995.43678133696,-0.7051019044195793,-0.2678745075717912,0.7622222222222224,0.19690964757152615,Normal
A04627,53,300,30.0,395.1319121211944,188547.78416667294,1.361879700644989,0.42540106910076103,0.9311458333333333,0.31429883313562695,Normal
A00312,43,300,30.0,-789.6322056710658,226631.092460562,-2.527730468852989,9.380616286260492,0.7017460317460318,0.09020329213961313,Normal
A02003,175,300,30.0,-4801.795900111744,236748.89085772968,3.135015325062113,10.520573586969592,0.6754263565891474,0.1473522090679896,Anormal
A02154,186,300,30.0,792.8826777173687,109533.70615969753,-0.36670222305279604,2.187754371127137,1.0541975308641978,0.10416666209419287,Normal
A07784,66,300,13.573333333333334,901.6824153134274,155587.28547460446,-1.0976330834210524,1.06249948929909,0.7766666666666667,0.1580642708694479,Anormal
A02877,42,300,60.0,1765.991732984251,162176.38333441823,-6.1753485462730495,39.319896768359406,0.7928000000000001,0.047752572162640075,Anormal
A05329,124,300,30.0,3000.8901319307292,209788.83434764243,-0.4277133413178651,-0.11895658618131444,1.0462962962962963,0.3188673800119186,Anormal
A01314,49,300,60.0,28.37115079310431,179562.06729255363,-1.136367941254874,2.413660691050155,0.9193333333333333,0.058318899313121626,Normal
A04540,112,300,30.0,-746.9471725744173,123062.22899420022,0.047253222216259064,-1.9885302452502733,0.5930612244897959,0.2857006637504276,Normal
A03837,235,300,30.0,-1103.9706184348397,110810.96555507487,-0.2526157988792583,-0.8553321461592116,0.867979797979798,0.014470203774155541,Anormal
A07661,5,300,30.0,-3813.064659215931,338431.2941575943,0.26280378785927094,0.23612521258669217,0.8256190476190477,0.20579813106124,Anormal
A00637,48,300,30.0,655.0127382853964,106201.0981432975,-2.366927284879876,4.96532086811014,1.0361904761904763,0.1610696248095251,Normal
A00611,182,300,13.766666666666667,831.2660345285097,319369.51663591363,0.3057827372623678,0.54199464471411,0.6023809523809525,0.0678088104117993,Anormal
A00556,75,300,30.0,-901.3360768189033,88342.95206055233,4.179233414234296,15.948972017172558,0.5241071428571429,0.2775602258908842,Anormal
A05527,6,300,60.0,31.624115792473816,84945.00856140003,5.722534290133811,38.2034582065859,0.9945,0.12341562569896354,Anormal
A07256,19,300,30.0,1608.7010647840536,204414.15738427587,0.2550316232824857,-0.12442399681866512,0.7753508771929825,0.12940832396757185,Anormal
A07679,147,300,56.82,-283.79056045976097,155098.2888720289,0.9683789064125743,-0.536640610553937,0.9366666666666668,0.17307673314329566,Anormal
A03099,20,300,30.0,1445.8280264366329,385307.7119823207,0.12439135277805949,-0.19398694084140455,0.7121428571428572,0.21761066810305973,Normal
A04618,100,300,30.0,-352.44499914937234,243474.20972734824,-1.1693178440069238,0.803008731915102,0.9077083333333335,0.044763557071200964,Normal
A04495,139,300,30.0,-608.3549812898752,193352.03069861484,0.6837109802698265,-0.5742614500793497,0.6854385964912282,0.2719094502837034,Anormal
A02374,90,300,25.88,7112.558314823799,419708.2964092228,-4.741832740287139,23.324370242596455,0.7246666666666668,0.07469812262573622,Normal
A03928,204,300,30.0,-479.64157084003864,210573.75605974367,0.21837252171959554,0.5821851403660503,0.7829729729729731,0.2230323153355904,Normal
A03556,9,300,60.0,510.035748850316,165169.74042419813,-2.0416737397791125,2.717710664868802,0.96672131147541,0.2330321958440923,Anormal
A08259,142,300,30.0,-8317.874699105605,418333.79450868786,0.5928749854411773,0.8525710653076559,0.8248,0.3523181390605813,Normal
A01118,150,300,30.0,-311.8341636722172,240354.9628806615,-1.25285270211324,7.378276400830456,0.7445299145299146,0.11169884006337161,Normal
A04129,239,300,30.0,-1478.019046597219,166000.42820224518,0.3768731313948419,1.678965423351805,0.6986991869918701,0.0647273960452374,Anormal
A00458,196,300,30.0,-3542.853173324118,126027.43946962019,-1.4177825340793457,1.1500215269131546,0.9497777777777778,0.24928034691492368,Normal
A07155,20,300,48.013333333333335,946.3380648437908,289814.5021698407,0.5917801490228435,2.914981906268385,0.3766141732283464,0.008143338065568195,Anormal
A01959,6,300,30.0,1190.2782085734073,112963.52512068715,0.5194442132560971,-1.7167978387722087,1.2635416666666668,0.46231673358507996,Normal
A07591,6,300,15.906666666666666,887.773568474076,354933.1553033185,0.553574928277275,-0.8496907099404503,0.5941025641025642,0.25965181763985745,Normal
A01180,196,300,30.0,-2982.5755833609037,192263.7203055021,-1.588875458447966,6.57151155274418,0.68,0.10077477638553982,Anormal
A08427,72,300,30.0,2554.610520334242,207148.97856375866,5.495691993862795,33.39047623181642,0.6405072463768117,0.05944984242128102,Anormal
A01254,84,300,60.0,632.2875354937592,152250.69920554166,-1.006991044713696,1.8285272891790152,0.8168493150684933,0.02740912984890706,Normal
A06893,233,300,30.0,-1760.4266183161135,269467.2737976674,0.08569935818880765,-0.8271226013021278,0.9485185185185186,0.35950964928450724,Normal
A00766,64,300,30.0,9.045311754190834,170458.88097045623,3.340275799908726,13.415000871116025,0.5775163398692812,0.04594608537548234,Anormal
A05038,234,300,60.21333333333333,-1235.0730852827878,181135.6396018186,-0.19258125482591035,-0.5037883547208324,1.0744242424242425,0.04499631655162407,Normal
A01097,144,300,30.0,-21.86276144167151,74622.19499850874,-0.3866535344528129,0.7095208782404425,0.9176041666666668,0.01639855970555545,Normal
A05275,203,300,30.0,-306.4998988369148,252999.36307196072,0.6224217010846157,-1.325724694960947,1.051904761904762,0.2929914519737824,Normal
A07397,32,300,30.0,2242.8848512086124,232346.76978927635,-3.9594077805241983,15.786794102645132,0.69015503875969,0.06917734946313908,Normal
A02531,176,300,30.0,673.8979645142051,129295.7541836298,-0.30854886609630094,-0.5979333186891691,0.8642156862745098,0.00981225136330134,Anormal
A02329,251,300,30.0,-179.55945933163983,245760.6108111758,0.3881708550838126,-1.173531365008736,0.8088095238095239,0.39537526305961,Normal
A07040,69,300,30.0,347.1910874158635,150261.37400808136,-1.4657028929976845,5.102033395254201,0.8519607843137256,0.09278944344628395,Normal
A00539,86,300,60.0,1214.882294586212,145137.34630042224,-1.849573115537063,9.141924605983244,0.8224537037037039,0.08059959151850117,Anormal
A07677,318,300,23.133333333333333,-9852.12019867815,233786.9418861669,0.09314450443552015,-0.4140841674924429,1.1310526315789473,0.02795260465698822,Normal
A06556,178,300,30.0,-2798.48161965987,376978.32688827836,1.986270042225797,3.4969544998253275,0.665530303030303,0.176369021968171,Anormal
A07270,42,300,30.0,456.8133320035966,237485.9666530988,0.36678377826947206,-0.8474715536386523,0.5750980392156863,0.14294955909325874,Anormal
A01105,106,300,30.0,-108.43419726620343,228671.41887900652,0.9975711342551993,0.46395354443433856,0.8430208333333334,0.3438723109420688,Normal
A01507,64,300,30.0,478.2973351227213,146845.58172362045,-0.25248967298335784,-0.5316385128794865,0.7579487179487181,0.013303714636997794,Normal
A02126,10,300,10.66,1422.713292013732,139610.57921988284,-0.172587279829858,0.031203838163808673,0.7254761904761905,0.12814678552135353,Anormal
A03508,232,300,30.0,-1339.6472053479756,121283.62553436753,1.876991277309585,3.8533152329483196,0.4922033898305085,0.1267834878623215,Anormal
A00188,21,300,30.0,1353.5700770787857,151044.7794208498,0.13763419755335252,-1.8275363701078635,1.0983333333333334,0.36324234334669747,Normal
A08113,96,300,30.0,-405.66998113768017,134686.77529769973,1.5127754928889579,1.787386687130506,0.6538518518518518,0.26853875785792874,Anormal
A02925,5,300,30.0,-10593.787475228728,854794.0238178923,-0.519502290883152,-0.013595750643347948,0.8383809523809523,0.22186707221313015,Normal
A03872,29,300,30.0,142.53325586472485,123938.67240577958,0.31314935754177475,-0.4969166669774072,0.8709803921568627,0.017795670542081064,Anormal
A06128,72,300,49.26,-81.82529708266088,169931.5867347304,-0.16891045258001175,-0.5877812667191371,0.9328846153846153,0.0244514943363268,Normal
A06576,25,300,30.0,-842.862218476538,140664.9711070712,1.7181418282895962,4.488098159872174,0.6706060606060605,0.10683290248878453,Anormal
A01668,142,300,60.0,-833.9650598447232,122202.60501118393,-2.3690422066611165,7.952578022465849,1.3163703703703704,0.048359876350168286,Anormal
A06923,19,300,30.0,1279.2121541391039,148143.39824525075,-0.17432517799805122,-0.8234348062071501,0.8927272727272728,0.11641518218601789,Anormal
A06646,178,300,30.0,-777.2811154367515,194929.0107687736,-1.6290711333076382,2.1494027406279823,0.744122807017544,0.13390761022559988,Normal
A06254,30,300,30.0,-32.38493551712049,119064.93188073742,0.016254011346249465,-1.0778423932380392,0.8501904761904764,0.013403218214421546,Normal
A01595,57,300,30.0,69.9608361926234,103111.73406701742,-0.24453556489388414,0.9352706465595806,0.8603921568627452,0.021583773648053917,Normal
A07355,331,300,30.0,-2437.021721526813,162460.65162554666,0.13908126103588603,-0.4426753925796878,0.9264516129032259,0.2373674849837401,Anormal
A02895,19,300,30.0,2398.693560892859,175228.06864343875,-0.7074242795707762,3.0941593197305464,0.658888888888889,0.08925756875608316,Anormal
A08041,149,300,36.13333333333333,-181.37862949268848,74938.44948739187,0.5204655355440939,-0.9201551529010095,0.9111403508771931,0.09148634997340221,Anormal
A00923,67,300,30.0,5828.661845258581,443508.05715541233,-0.5929179686205309,-0.7424757792363654,0.9648888888888888,0.32825772771173134,Anormal
A05895,89,300,30.0,-9.866687864051832,181765.19160063763,0.0009739443452825847,-0.11860968143136885,0.6581481481481483,0.09995938818687368,Anormal
A07982,200,300,30.0,-540.6399383525983,108022.91598286395,-0.0007775444220351339,-1.309165054213409,1.036309523809524,0.3394736112961358,Anormal
A04517,28,300,30.0,-1250.915251006732,186651.83040893526,0.007770342803328551,-1.1604400945500801,0.7640170940170941,0.03456015431387913,Normal
A01089,282,300,30.0,-974.720025667353,121338.36335630788,-2.056321914829059,4.469553661489099,0.6537878787878789,0.09784958284620955,Normal
A08169,92,300,30.0,2863.763117885917,228255.17362898096,-2.8457256162862765,6.456424705935758,0.9281720430107526,0.08033906065193583,Normal
A00823,59,300,30.0,444.43423989947445,260111.7928938512,-0.3666769898071304,-0.20532292588021006,0.9245833333333334,0.0598594998494159,Normal
A03096,204,300,30.0,-2002.8816884928963,234919.15301180677,-3.1450886578628365,10.341140216325902,0.6940476190476191,0.08247024704564804,Normal
A04097,6,300,30.0,5012.228378914914,175131.74485306742,2.065097648848988,4.868025080595863,0.7624786324786326,0.24132435874694788,Normal
A06694,166,300,17.013333333333332,-2453.6186727383338,108669.26256098809,0.030921034630926037,-1.5633174175179463,0.7120289855072465,0.3604917992466564,Anormal
A06400,176,300,30.0,-1637.6694939831514,144227.6296190309,0.17784847190041111,3.719315958777326,0.8908080808080808,0.1796761589348534,Anormal
A03717,110,300,30.0,266.4564459342841,154923.0285838667,-0.8240592209510545,1.0517601363242104,0.7352500000000001,0.06030426325448861,Anormal
A07325,4972,300,60.0,-766.575605673151,188182.9257329809,0.4305048556713286,-0.8883221677961819,0.8483333333333334,0.3191525236204993,Normal
A04699,41,300,30.0,179.44772015442422,148406.88474012745,-0.4380885786210251,0.6495033984457423,0.8009009009009009,0.026887024775725545,Normal
A03859,34,300,30.0,840.2667468041162,200211.8583988228,0.5340168999880068,0.22263635792526948,0.933125,0.29663967281216974,Normal
A04840,141,300,30.0,-325.39376801695994,268042.4568029542,-1.9292982535539542,1.9872124999054765,0.8033333333333333,0.16961284891929185,Anormal
A07499,465,300,9.76,-134.16062689213743,54659.17018866651,-0.11577330759484018,-1.3758206048620978,0.8874074074074074,0.060934649831344626,Normal
A02429,183,300,17.88,-5208.356298468915,217892.32250260614,1.3568461630288602,0.5720885423030455,0.8778947368421053,0.1723189295494581,Anormal
A03280,121,300,30.0,-1614.156297884717,165183.38956665882,-0.13381487758882118,0.9193907371843215,0.6882539682539685,0.04814681084252487,Normal
A03396,181,300,30.0,-208.23180889953156,369191.7951101967,1.1639168621984608,1.3210073408337353,0.6215217391304347,0.2877882562671462,Normal
A00471,285,300,15.406666666666666,-2623.1191866291665,165946.15219424784,-0.6269413744164357,-0.30120593435523135,1.0057142857142858,0.1893490460089245,Normal
A04462,13,300,30.0,273.99030733070066,244888.33912050325,-3.1750886524366746,8.743674351942952,0.8687254901960785,0.1315965678523241,Normal
A08179,97,300,30.0,968.0916722186709,218583.56186149752,-0.3204931499121289,0.23917625281688393,0.8792929292929293,0.018197524080627962,Anormal
A02229,98,300,30.0,1274.8419073175194,189240.576810634,1.0484453064359132,-0.7093606928128744,0.9741666666666667,0.3250117519242787,Normal
A03652,194,300,16.64666666666667,-3495.7463872610238,110129.75064209643,0.4030120765480575,-1.391335964098084,1.2392592592592593,0.4237393147428152,Normal
A03959,118,300,30.0,-2717.0770925899865,122002.57348006441,-0.658444410869885,2.7180747887716787,1.0811111111111114,0.16798735990073704,Anormal
A08381,193,300,30.0,-863.0695556487918,208691.6034411756,0.4580888232454432,-0.088107733083024,0.8580392156862746,0.21211526901903796,Normal
A03027,172,300,60.0,4.0343047390645355,106711.8025189875,-0.033456338937371065,-0.41828605680243847,1.1636601307189545,0.0285316389909925,Normal
A03704,16,300,17.046666666666667,2189.9414398564227,166479.8493698341,-2.519683815597604,5.875177370863231,0.8936842105263159,0.0594703202484954,Normal
A00808,68,300,30.0,-271.1505941069697,126846.15062559304,-5.000921673273327,24.04835757172717,0.9467741935483873,0.09356531795867558,Normal
A07810,103,300,30.0,-24.953648176451832,210430.3245762339,1.1864925997593039,2.372164076553493,0.8259047619047618,0.2192296552096819,Anormal
A07603,29,300,60.0,409.1592862981117,175662.66298047622,-0.6145986897625765,-1.2822489101849381,0.9141538461538463,0.2574669712577245,Anormal
A03809,158,300,30.0,296.25632831985433,188665.04074895746,-1.113411972709274,7.432084638284367,0.9122916666666667,0.08027486418203673,Normal
A07536,293,300,30.0,650.5129856361829,120775.29773895413,-0.5362687446010148,-0.2033681902124993,1.1602666666666666,0.03093965452654929,Normal
A03351,35,300,24.273333333333333,2992.2773756619304,255997.13861269905,-2.129437347835485,2.602959486353682,0.783,0.14591562757419227,Normal
A05523,61,300,30.0,-906.9589762103362,190577.66777741432,-5.77292493941435,36.6433716822895,0.5501234567901236,0.025018207056999486,Anormal
A01539,30,300,46.846666666666664,1052.100000252264,168054.82153364512,-1.0414366332733445,3.1587203293764095,0.7361904761904762,0.055830611614486804,Normal
A07439,116,300,30.0,-51.95675733894425,149867.6593394483,-2.781557917688537,10.87720508331828,0.7225833333333334,0.08848881756094007,Normal
A02572,6,300,30.0,1709.6891583694587,305141.42387091654,0.8724483402320332,0.46808064308379604,0.8139814814814814,0.2958862179589515,Normal
A02123,25,300,30.0,378.3760919560035,211063.82238136043,0.7004581987865572,-0.6456100687493747,0.8320952380952382,0.00642839505930902,Normal
A01963,32,300,30.0,314.2966223838162,99581.40648678198,0.2966230304486275,-0.04268731469971909,0.8935353535353536,0.015719326797799665,Normal
A02300,73,300,30.0,336.30971628005534,118906.50906809964,-0.42553208033706064,1.6437629851496416,0.7265,0.1146612159557208,Anormal
A01757,6,300,30.0,2638.517257183121,334822.7366618404,0.7622811140590162,4.263773043853737,0.6594814814814816,0.19957356458648481,Anormal
A06287,209,300,30.0,-2126.0777037871417,190985.93304704333,-0.284914589107342,-0.24817592721102022,1.0583950617283953,0.1495710474898749,Anormal
A04197,54,300,30.0,-248.81002705421062,130648.59235850698,-2.1186706774493307,2.7770629123855732,0.9998850574712643,0.2196103877789004,Normal
A01710,36,300,30.0,3119.080127708111,215219.3344865596,-1.9699559535513862,2.141152844431434,0.6696969696969698,0.13406770900137688,Normal
A05415,10,300,26.04,2319.384223259208,135863.99736425726,-0.11329699142484972,-1.399534074938733,0.737904761904762,0.3238097478990821,Anormal
A04106,93,300,30.0,373.5068350830368,209630.86427973773,-1.5260625590201595,0.5865034123490456,0.7988288288288288,0.1852378006037165,Normal
A04588,7,300,60.0,1220.6452044468783,181914.009463465,0.2660431211235952,19.806934728676243,0.7837719298245615,0.057081408227912744,Anormal
A08178,8,300,30.0,274.1798762719213,113968.45048808667,-1.2182628619388027,2.304743476260043,0.9026262626262627,0.10332439705822714,Normal
A02333,6,300,30.0,2609.7911324411866,81910.43905727088,-2.3295965594018644,3.9216013775391074,1.0514285714285716,0.1556997226334007,Anormal
A08409,64,300,30.0,1100.6755685533135,385535.6519092676,0.865445210143539,-0.5313912840635955,0.6405072463768118,0.2546893223393427,Anormal
A05604,179,300,30.0,-1320.4776572890821,183689.89522076386,-2.4878998101043184,6.70377877854261,0.8807070707070709,0.12497207115805406,Normal
A02356,186,300,60.0,-1641.4203140497596,182878.6911743423,0.08318545420168053,-1.8127063951929276,0.6053608247422679,0.29114717868561524,Normal
A00756,119,300,60.0,-1250.176208973934,169783.97447506632,0.10690134334552219,-0.7357593385921648,0.8389671361502349,0.18052574198962973,Normal
A05379,111,300,30.0,-255.83065556612522,58926.6228885348,-2.8498926302308254,6.924647795628445,1.4256666666666666,0.13090327217707992,Anormal
A06068,134,300,35.74,-237.8288044011829,119821.98529597092,-0.18006516198720532,-0.8103592514709765,0.768,0.03206782934675102,Normal
A06604,250,300,30.0,-2435.242135946258,132253.2770155831,0.6321696139724504,-0.5298751053966351,1.026547619047619,0.024209439042974776,Normal
A04579,73,300,30.0,94.13960750166305,177601.61312129506,-1.2503344585630003,0.9212405104874133,0.7255833333333334,0.1697144456301689,Normal
A06811,8,300,30.0,-344.454323722916,221979.28774564722,-1.4260730876519299,0.1489797467309062,1.2526666666666668,0.32966919446284,Anormal
A02695,209,300,30.0,-365.12768802533145,89803.44642696838,-0.005357899416847601,-1.5803344485526174,1.013809523809524,0.23409351388415356,Anormal
A02899,269,300,30.0,-215.7421945031448,156703.13766951804,4.645722979602073,20.683481783885153,1.0058333333333336,0.07045557533111271,Anormal
A07741,72,300,30.0,-1021.7336397559245,160174.7217623074,-0.20601543596171396,0.2216801823289849,1.075432098765432,0.0980725697048721,Anormal
A05926,157,300,60.36,-130.3488019980762,288514.38378293265,-1.0183989251150212,-0.7006448920527002,0.742875,0.20707603525033985,Normal
A06490,49,300,30.0,389.1985733538098,140984.0249699805,-1.0394258599850936,1.0080327911274116,0.9608602150537633,0.131391689840315,Normal
A06527,98,300,30.0,864.3430864471648,467080.13346732367,-1.4948174512271657,1.7779045649447083,0.8704040404040405,0.20053423190441408,Anormal
A03655,6,300,33.03333333333333,3065.95532807706,253566.9494108178,-2.939066664400284,11.104395583534371,0.5925454545454546,0.06324543704981152,Normal
A03766,41,300,30.0,175.73657546057802,184776.73706502025,-1.2496004842126032,0.26943822499622616,0.6996825396825398,0.14819158471314559,Anormal
A01871,8,300,30.0,705.7020399179296,137980.9993138629,-0.36492405861263816,2.8798262009949163,0.9683333333333334,0.11545962898747737,Normal
A06269,201,300,30.0,-1181.1323044762103,156495.28911553067,0.7232434106576892,-0.5097015024730176,0.8471568627450982,0.21134201187249657,Anormal
A00606,179,300,30.0,-430.06853309035716,160437.52715008866,-0.8785163496499075,0.09358790025279484,0.9178494623655913,0.01732150934794302,Normal
A08526,52,300,36.346666666666664,-1668.6946337662428,156049.07760113518,-0.25053876783810364,-0.5679086554158177,0.821060606060606,0.06765469638589056,Normal
A07981,62,300,26.966666666666665,921.4790589333439,89670.48600686205,0.812975120300235,1.5632734352451063,0.863111111111111,0.183593619943479,Normal
A08232,253,300,10.053333333333333,-681.2513467451772,268252.3409277381,-0.42921972445880224,-0.558134631566614,0.7884848484848485,0.20637987743681704,Normal
A01385,84,300,30.0,3667.4095037860625,228528.37460906393,-1.5738203657602825,1.3046076639306738,1.0121839080459771,0.2529084093023367,Normal
A00219,117,300,30.0,811.2203811861791,189546.72528329107,0.7092729516705922,0.42520058214083223,0.87,0.266630432320869,Normal
A00488,128,300,30.0,1610.1512833766271,213854.13273812213,1.7685643493609287,6.485964686160699,0.7558119658119659,0.16573365848500735,Normal
A07753,7,300,30.0,-426.26934392896965,265336.5616255442,-1.047084284118705,0.06853074371313106,0.8090090090090091,0.20595761082410938,Normal
A02077,230,300,30.0,391.48068299148343,151830.68813998063,-0.645682085484966,1.2774655346844774,1.0434567901234568,0.06476600160718812,Anormal
A02421,23,300,54.833333333333336,514.2605359072471,161273.0919267138,-1.1220766918011726,-0.4649302691711501,0.7922222222222223,0.2129901123911206,Normal
A05376,39,300,30.0,155.37183494623957,135369.54965048248,0.38678899691118657,-0.5032029298150822,0.8331428571428572,0.0296748822989373,Anormal
A04126,96,300,30.0,682.2586687372469,93533.53116124142,4.412923609937634,22.18610136997696,0.6944444444444446,0.09517087574898597,Normal
A04915,253,300,60.0,-2784.316206346636,95365.17901002508,-1.1421302294581994,2.671158714659369,0.7994977168949772,0.10848432923871276,Anormal
A07220,28,300,30.0,1249.5255831587474,121849.99889689649,-4.046675355965474,15.08864461699816,0.8307619047619047,0.10470240734724486,Normal
A06884,169,300,30.0,120.62969483932639,121109.3168004558,-0.5285811378431154,-0.9965252070528425,0.7675238095238097,0.2978679188032075,Normal
A07510,15,300,30.0,2372.6781150319193,130892.29059970395,0.2586246789707555,-1.3435574143112252,0.9501149425287356,0.352345705758931,Anormal
